,hmid,moment,concepts,agency,social,age,country,gender,married,parenthood,reflection,duration
682,110778,Going out to dinner with my wife.,food|romance,yes,yes,29.0,USA,m,single,n,24h,at_least_one_hour
683,85033,MY COLLEGE LIFE IS VERY ENJOYMENT AND THE FUNNIEST MOMENT IN OUR LIFE,education|party,no,yes,25.0,IND,m,single,n,3m,at_least_one_hour
684,58857,Lease a new car,shopping,yes,no,36,USA,f,single,y,3m,all_day_im_still_feeling_it
685,29876,I lost 5 pounds which is awesome considering I never ever lose weight.,exercise,yes,no,30,USA,f,married,y,24h,half_a_day
686,73548,"My son just turned 3 and two weeks ago he spoke in his first complete sentence- we were on a carnival ride and he said ""I like this choo-choo!""",family,no,yes,29.0,USA,f,single,y,3m,all_day_im_still_feeling_it
687,121294,I had an amazing lunch date with my boyfriend.,romance|food,yes,yes,22,VEN,m,single,y,24h,half_a_day
688,127009,I was able to root my holy basil trimmings.,food,yes,no,37.0,USA,m,single,n,24h,half_a_day
689,108688,We went out to dinner.,food,yes,yes,35,USA,m,married,y,3m,half_a_day
690,113300,I ate cookies today.,food,yes,no,29.0,USA,f,married,y,24h,at_least_one_hour
691,75262,Celebrating my nephew's birthday party.,party|family,yes,yes,31.0,USA,m,married,n,3m,all_day_im_still_feeling_it
692,38359,made myself a delicious egg salad,food,yes,no,29,USA,m,single,n,24h,at_least_one_hour
693,54222,Getting everything done I needed before the weekend starts.,career,yes,no,24,USA,m,single,n,24h,half_a_day
694,110968,I have been trying to eat healthier and work out and today I had lost some weight from last week.,food|exercise,yes,no,27,USA,f,single,n,24h,at_least_one_hour
695,105929,The appraisal for the home we are buying came back above value meaning we can get the loan.,family,no,yes,36,USA,f,married,y,3m,half_a_day
696,113937,My niece got into dental school.,education|family,no,yes,44,USA,f,married,y,24h,all_day_im_still_feeling_it
697,44290,Baseball season has started!,entertainment,no,no,37.0,USA,m,married,y,24h,half_a_day
698,106229,Last night I spent a couple hours talking with a friend I had not spoken to in a while.,conversation,yes,yes,24,USA,f,single,n,3m,half_a_day
699,91583,I found out I got my friend is getting a puppy.,animals,no,yes,23,GBR,m,single,n,3m,half_a_day
700,83878,I got free fries from McDonald's.,food,yes,no,28,USA,m,married,n,3m,at_least_one_hour
701,100194,MY BOY FRIEND LOVE FEELING,romance,no,yes,26,IND,m,single,n,3m,all_day_im_still_feeling_it
702,55703,I went for a run.,exercise,yes,no,26.0,USA,m,single,n,24h,at_least_one_hour
703,82158,I did Children's Church with mother.,family|religion,yes,yes,36,USA,f,married,y,3m,half_a_day
704,82303,I went kayaking out on the water and it was very nice.,weather,yes,no,32,USA,m,single,n,3m,all_day_im_still_feeling_it
705,90655,My son texted me to check on me and told me he loved me.,family,no,yes,61,USA,f,divorced,y,3m,all_day_im_still_feeling_it
706,62711,Another event that made me happy in the past 3 months was being able to catch up with an old friend on the phone.,conversation,yes,yes,24,USA,m,single,n,3m,all_day_im_still_feeling_it
707,79087,I cooked a nice meal for my family on a weekend and everyone liked it very much.,food|family,yes,yes,32,IND,m,married,y,3m,half_a_day
708,33062,I have received a bonus payment with my salary as a gift from higher officials.,career,no,yes,28,USA,m,married,y,24h,all_day_im_still_feeling_it
709,77090,Me and my friend went for a shopping and took 3 shirts for him and we returned back to home after booking a cab.The day was so fulfilled,shopping,yes,yes,29.0,IND,m,single,n,3m,half_a_day
710,97459,I got a promotion at work.,career,yes,yes,34.0,USA,m,married,y,3m,all_day_im_still_feeling_it
711,83683,I got to see my grandmother one last time before she became ill.,family,yes,yes,45,USA,f,married,y,3m,half_a_day
712,56619,My friend got me my favorite snack.,food,no,yes,21,USA,f,single,n,24h,a_few_minutes
713,45514,I got to watch what I wanted to watch all night since my husband was watching sports.,entertainment,yes,yes,32,USA,f,married,n,24h,at_least_one_hour
714,73775,I was able to purchase a large plot of land to enhance the size of my property for only ten dollars from the state auditor.,shopping,yes,yes,27.0,USA,f,married,y,3m,all_day_im_still_feeling_it
715,42423,Watching a movie with my girlfriend was educational,entertainment|romance,yes,yes,25.0,USA,m,single,n,24h,at_least_one_hour
716,107969,I had coffee with a friend I had not seen in a long time and it was fun to catch up with her.,conversation,yes,yes,41,USA,f,single,n,3m,all_day_im_still_feeling_it
717,37238,"One of my friend passed away, and although this made me very sad it also showed how many people really cared about him as they shared fond memories of time with him.",conversation,no,yes,26,USA,m,single,n,24h,at_least_one_hour
718,52686,Went over my workload at work and got some things taken off which makes my job way less stressful.,career,yes,no,32.0,USA,m,married,y,24h,all_day_im_still_feeling_it
719,89804,Another event in the past 3 months that made me happy would be when i got an A in my java class this semester.,education,yes,no,22,USA,m,single,n,3m,all_day_im_still_feeling_it
720,78196,I joined a writing challenge that I've been interested in for years.,entertainment,yes,no,24,USA,f,single,n,3m,half_a_day
721,84486,I found hidden candy I had forgotten about in the cabinet.,food,no,no,37,USA,f,married,y,3m,a_few_minutes
722,33855,I had drinks and watched a good funny movie with my boyfriend.,entertainment,yes,yes,21,USA,o,single,n,24h,at_least_one_hour
723,34800,I got to job shadow a company and received free things,career,yes,no,23,USA,f,single,n,24h,half_a_day
724,119466,An event that made me happy today was taking my family to the Magic Kingdom for the first time Today.,family,yes,yes,40,USA,f,married,y,24h,all_day_im_still_feeling_it
725,59413,we celebrated my daughter's birthday.,party,yes,yes,28,IND,f,married,y,3m,half_a_day
726,81056,Receiving a check closing an inactive bank account my grandfather had opened over 30 years earlier.,family,yes,yes,52,USA,m,married,y,3m,half_a_day
727,76756,"I got a new pet parrot, and he is already talking words.",animals|conversation,yes,yes,30.0,USA,m,married,y,3m,all_day_im_still_feeling_it
728,81497,I had a fun conversation with a friend,conversation,yes,yes,29,USA,f,single,n,3m,at_least_one_hour
729,89233,I made the decision to drop out of my PhD program and pursue a full-time job instead.,career,yes,no,22,USA,m,single,n,3m,all_day_im_still_feeling_it
730,59104,"I am newly divorced and had gone to my brothers to visit him and that time he handed me an envelope and said to me this is to help you get through a couple of months of bills, remember he said I am always here for you.",family,yes,yes,54,USA,f,divorced,y,3m,all_day_im_still_feeling_it
731,99710,I came home from my study abroad program to family and friends that I missed.,family|education|vacation,yes,yes,20,USA,m,single,n,3m,half_a_day
732,80309,I passed my real estate license test.,education,yes,no,43,USA,f,married,y,3m,all_day_im_still_feeling_it
733,41880,I was happy when I bought a new video game.,entertainment,yes,no,19,USA,m,single,n,24h,all_day_im_still_feeling_it
734,30911,I purchased a new 4x4 Jeep to take on the Elk Hunt.,shopping,yes,no,45,USA,m,married,y,24h,all_day_im_still_feeling_it
735,37178,I WENT TO SHOPPING,shopping,yes,no,27,IND,f,married,n,24h,all_day_im_still_feeling_it
736,77211,My parents were able to attend my sons ceremony when he graduated from the program he attended.,family|education,no,yes,37.0,USA,m,married,y,3m,half_a_day
737,109283,Got masters qualification on mturk.,career,no,no,29,USA,m,single,n,24h,all_day_im_still_feeling_it
738,87844,"I was happy, when I went for my admission to school for the first time.",education,yes,no,31,IND,m,married,y,3m,half_a_day
739,55639,Made a delicious meal of lentil shepherds pie for dinner and have lots of leftovers to enjoy,food,yes,yes,30,USA,f,single,n,24h,all_day_im_still_feeling_it
740,67561,My husband brought me an nice necklace for my birthday and took me out for an date.,romance,no,yes,30.0,USA,f,married,y,3m,all_day_im_still_feeling_it
741,39830,"I receive a phone call from the girl i like,about a book we talk yesterday,she want to borrow it and that gives me positive vibes that she might like me.",conversation,yes,yes,36,MKD,m,single,n,24h,all_day_im_still_feeling_it
742,36572,I WENT TO TEMPLE,religion,yes,no,27,IND,m,married,n,24h,half_a_day
743,99010,Finally getting to the day that my mom was done with her cancer treatments.,family,no,yes,21,USA,f,single,n,3m,all_day_im_still_feeling_it
744,77764,I got a my dream job offer .,career,no,yes,35,USA,f,married,y,3m,at_least_one_hour
745,123647,I got a new car.,shopping,yes,no,29,USA,m,single,n,24h,all_day_im_still_feeling_it
746,121873,I won 100 $ at online gambling,entertainment,yes,no,22.0,IND,m,single,n,24h,half_a_day
747,59953,U was informed by a family member that she'd gotten engaged to be married.,family|romance,no,yes,55,USA,f,divorced,y,3m,all_day_im_still_feeling_it
748,107142,"I recently bought two friends a housewarming present and I was nervous about whether they would like it or not and they really loved it, which made me so happy.",shopping,yes,yes,29,USA,f,single,n,3m,all_day_im_still_feeling_it
749,46959,This afternoon my fiance gave me chocolate because I was having a bad day.,food,no,yes,23,USA,f,single,n,24h,all_day_im_still_feeling_it
750,124602,Having my son come to me and tell me he wanted to make dinner with me.,family|food,no,yes,26,USA,f,married,y,24h,all_day_im_still_feeling_it
751,110309,HOLIDAY VACATION WITH MY FRIENDS,vacation,yes,yes,32,IND,m,married,y,24h,half_a_day
752,51244,At lunch I was able to go to the gym and was able to up the weights on all my lifts.,exercise,yes,no,29.0,USA,m,single,y,24h,all_day_im_still_feeling_it
753,27712,My older daughter keeps patting my younger daughter's head.,family,no,yes,30,USA,f,married,y,24h,a_few_moment
754,69625,I received my Nintendo Switch back from Nintendo repair shop.,shopping,yes,no,32.0,USA,m,married,y,3m,all_day_im_still_feeling_it
755,34514,I surpassed my daily earnings goal on mTurk!,career,yes,no,31,USA,f,single,n,24h,at_least_one_hour
756,109508,MY MOTHER BOUGHT ME THE WATCH FOR ME.,shopping|family,no,yes,28.0,IND,m,married,y,24h,half_a_day
757,87314,During my performance evaluation at work I was given nothing but compliments for the first time since I can remember.,career,no,no,35,USA,f,married,y,3m,all_day_im_still_feeling_it
758,45445,I made some progress in an app I'm building.,technology,yes,no,29,USA,m,married,n,24h,at_least_one_hour
759,36022,I woke up early and went on a walk with my dog.,animals|exercise,yes,no,41,USA,m,single,n,24h,at_least_one_hour
760,29478,I received a card in the mail from my parents a few days early for my birthday.,family,no,yes,31.0,USA,f,married,n,24h,half_a_day
761,53577,When my daughter got into a school.,education|family,no,yes,34,TTO,m,single,y,24h,all_day_im_still_feeling_it
762,79364,I got ice cream from the soft serve machine in the cafeteria.,food,yes,no,21.0,USA,m,single,n,3m,a_few_minutes
763,122275,My brother loaned me 200 dollars to go to my cousin's wedding this weekend,family,no,yes,30,USA,f,divorced,y,24h,all_day_im_still_feeling_it
764,66934,My son gave me a huge kiss before getting on the bus and told me he would tell me all about his day when he gets home.,family|romance,no,yes,36.0,USA,f,married,y,3m,all_day_im_still_feeling_it
765,67567,My wife and I were able to purchase a camper to enjoy many years of family fun.,family|shopping,yes,yes,29.0,USA,m,married,y,3m,all_day_im_still_feeling_it
766,103136,I ate tacos at a restaurant.,food,yes,no,24,USA,f,single,n,3m,at_least_one_hour
767,125330,I paid all of my bills for the week and had extra money left over.,career,yes,no,29.0,USA,f,married,y,24h,at_least_one_hour
768,30300,I got to go to my son's cub scout meeting for the first time tonight.,family,yes,yes,43,USA,m,married,y,24h,all_day_im_still_feeling_it
769,102626,"While at work, I was able to solve an issue that others were struggling with.",career,yes,yes,34,USA,m,married,y,3m,half_a_day
770,113133,I ate Philly cheese steak with fries and a Dr. Pepper,food,yes,no,26,USA,m,single,n,24h,a_few_minutes
771,66525,My entire family was able to join us to celebrate my fathers birthday.,party|family,yes,yes,37,USA,f,married,y,3m,half_a_day
772,63719,I won a certain sum of money and was able to pay some bills.,entertainment,yes,no,30,USA,f,single,n,3m,half_a_day
773,34693,I watched survivor and it was crazy and entertaining.,entertainment,yes,no,23,USA,f,single,n,24h,all_day_im_still_feeling_it
774,98931,My friend shared me a new funny video.,entertainment,yes,yes,36,IND,m,married,y,3m,at_least_one_hour
775,41271,My son was accepted into his school's math honor society.,education,no,yes,37.0,USA,f,single,y,24h,all_day_im_still_feeling_it
776,33656,"yesterday, i got a new mobile is my happiest moment.",technology,yes,no,23,IND,f,single,n,24h,half_a_day
777,40227,I was able to afford a 4 pack of Blue Moon to watch with some cheesy Lifetime movies.,entertainment,yes,no,39.0,USA,f,single,y,24h,all_day_im_still_feeling_it
778,72220,"I was happy to buy new, colorful area rugs for my home office.",shopping,yes,no,32,USA,f,married,n,3m,all_day_im_still_feeling_it
779,96567,I passed all of my classes with all B's,education,yes,no,23.0,USA,m,single,n,3m,all_day_im_still_feeling_it
780,82015,I ran into an old friend and we talked and laughed like no time had passed.,conversation,no,yes,43.0,USA,m,married,y,3m,half_a_day
781,58242,Listening to an interesting audiobook for a while,entertainment,yes,no,25.0,USA,m,single,n,24h,at_least_one_hour
782,126760,My wife made pizza for dinner.,food,no,yes,33.0,USA,m,married,n,24h,at_least_one_hour
783,51492,"One of my co-workers applied for to many extra work hours and couldn't do it, I offered to take them since I badly needed the money; I'm now a few extra bucks towards my finical goal.",career,yes,yes,27.0,USA,m,single,n,24h,half_a_day
784,31610,I was happy when my boyfriend came home after being out of state for a week.,romance,yes,yes,25,USA,f,single,n,24h,half_a_day
785,55594,I went to my favorite cafe and got a sandwich and my favorite coffee.,food,yes,yes,26,USA,f,single,n,24h,at_least_one_hour
786,74607,I started working again.,career,yes,no,51.0,USA,m,married,y,3m,all_day_im_still_feeling_it
787,126312,I made $40 on Mturk.,career,yes,no,21,USA,m,single,n,24h,half_a_day
788,69389,Arrival of my brother after a long time.,family,no,yes,29,IND,f,married,y,3m,half_a_day
789,84223,I received a beautiful note from my daughter celebrating my birthday.,party,no,yes,38.0,USA,f,married,y,3m,all_day_im_still_feeling_it
790,74987,I went to dinner with friends.,food,yes,yes,33,USA,f,single,n,3m,half_a_day
791,127406,I WENT TO SHOPPING,shopping,yes,no,27,IND,m,married,n,24h,at_least_one_hour
792,110155,Watched a movie with friends,entertainment,yes,yes,24,USA,f,single,n,24h,half_a_day
793,98282,I got attention from a girl I like.,romance,no,yes,36,USA,m,single,n,3m,all_day_im_still_feeling_it
794,33838,I purchased a latest model Television today.,shopping|entertainment,yes,no,36,IND,m,married,y,24h,at_least_one_hour
795,64979,"The whole family got together for Easter and played games, had a great meal and laughed a lot.",entertainment|family|food,no,yes,41,USA,f,married,y,3m,all_day_im_still_feeling_it
796,46276,I took a work from home,career,yes,no,26.0,IND,m,married,n,24h,at_least_one_hour
797,106835,My son hit a triple in baseball.,family|entertainment,no,yes,38,USA,f,married,y,3m,at_least_one_hour
798,28095,I got an A on the test that I barely studied for.,education,yes,no,25,USA,m,single,n,24h,all_day_im_still_feeling_it
799,48014,Ate a spicy dinner,food,yes,no,33,USA,m,married,n,24h,a_few_minutes
800,79650,"My favorite premier league team won again today, inching one step closer to winning the championship.",entertainment,no,yes,30,USA,m,single,n,3m,all_day_im_still_feeling_it
801,33389,I went shopping and got some very good deals.,shopping,yes,no,37,USA,f,single,n,24h,at_least_one_hour
802,121913,"Today made me happy, close a deal, with my work associate who had a lot of time waiting.",career,yes,yes,33,VEN,m,married,n,24h,half_a_day
803,52293,Video chatting with a friend and setting up a plan to see her.,entertainment,yes,yes,31,USA,f,single,n,24h,at_least_one_hour
804,120192,I read an article about one of my favorite baseball players and learned that we went to the same university.,entertainment|education,yes,no,24.0,USA,m,single,n,24h,a_few_minutes
805,31250,I went to dinner to celebrate my wedding anniversary.,food,yes,no,60,USA,m,married,y,24h,half_a_day
806,54679,I went to a local bookstore and bought a book called the Art of Peace.,shopping,yes,no,23,GRC,m,single,n,24h,at_least_one_hour
807,54049,The office I work in received a free meal.,career|food,no,no,23.0,USA,m,single,n,24h,a_few_minutes
808,104718,"THE HAPPIEST MOVEMENT IS CHARGE TO PERSON TO PERSON AND TIME TO TIME , AS FOR AS REGARDING MY HAPPIEST MOMENT IS CONCERNED WHEN COMPLETED MY HIGH SCHOOL ,IT IS DEFINITELY AN UNFORGETTABLE MOMENT FOR ME ALL MY FAMILY MEMBERS WAS WAITING MY RESULT ,IT WAS JUST MOMENT.",family,yes,yes,23.0,IND,m,single,n,3m,at_least_one_hour
809,118886,My husband and I had our last meal in our old apartment.,family|food,yes,yes,26,USA,f,married,n,24h,half_a_day
810,36529,"My friend came and got me to go to a club meeting, telling me my other friends were waiting for me.",party,yes,yes,20.0,USA,f,single,n,24h,at_least_one_hour
811,52257,i went to meet my old school to day morning,education,yes,yes,3,IND,m,single,n,24h,half_a_day
812,118104,The guy that I like was flirting with me.,romance,no,yes,26,USA,f,single,n,24h,half_a_day
813,61447,My kids medicine and therapy started working,family,no,yes,44,USA,f,married,y,3m,half_a_day
814,60757,My youngest daughter got accepted to school in the fall.,education,no,yes,23,USA,f,married,y,3m,all_day_im_still_feeling_it
815,124184,I had a long talk with my mother.,conversation|family,yes,yes,30.0,USA,f,single,n,24h,at_least_one_hour
816,49647,My friend sent some pictures of his hike on the Appalachian Trail.,vacation,no,yes,30.0,USA,f,single,n,24h,at_least_one_hour
817,78328,My wife told me she appreciate me checking in on how she is feeling every few nights.,romance,no,yes,31,USA,m,married,y,3m,half_a_day
818,88499,I feel very happy in last month because of my company celebrates events that day am dance without thinking about the world so am happy in that day.,career,yes,yes,25,IND,m,married,y,3m,half_a_day
819,59295,I became happy when I received my scores for this week's grades in school.,education,no,no,23,USA,m,single,n,3m,at_least_one_hour
820,115645,I found out my girlfriend went out to the spa and enjoyed herself.,romance,no,yes,41,USA,m,single,n,24h,all_day_im_still_feeling_it
821,116789,I've made $40 in 2 hours mturking so far,career,yes,no,32.0,USA,f,single,n,24h,all_day_im_still_feeling_it
822,127545,I was very happy when I went to the mall with my friends,shopping,yes,yes,42,IND,f,married,y,24h,half_a_day
823,86208,I reorganized my itunes library so I could binge listen to my favorite music in one playlist when I was relaxing at home.,entertainment,yes,no,29,USA,m,single,n,3m,at_least_one_hour
824,35564,I defeated my friend in 8 ball pool three times in a row.,exercise,yes,yes,29,IND,m,married,n,24h,at_least_one_hour
825,54247,"My friend offered to let me borrow his copy of ""The Legend of Zelda: Breath of the Wild"" once he was done with it so that I could play through it.",entertainment,no,yes,25.0,USA,m,single,n,24h,a_few_minutes
826,107083,Found a new series to watch on Netflix.,entertainment,yes,no,44.0,USA,m,married,y,3m,at_least_one_hour
827,71221,My laptop had issues and I sent it in for repairs and they sent it back working perfectly.,technology,yes,yes,18.0,USA,m,single,n,3m,all_day_im_still_feeling_it
828,86393,"Last week my boss increase my salary and promotion also, Its a happiest moment for me.",career,no,yes,27,USA,m,married,y,3m,all_day_im_still_feeling_it
829,46354,I had a fantastic dinner of spicy fried chicken.,food,yes,no,27.0,USA,m,single,n,24h,all_day_im_still_feeling_it
830,76308,Im going into work tomorrow to get a lot of things finished,career,yes,no,27,USA,f,single,n,3m,a_few_minutes
831,30340,"After many meetings, phones calls, and emails, I finally got my son accepted to an amazing private school for children with Autism!",education,no,yes,35,USA,f,single,y,24h,all_day_im_still_feeling_it
832,80762,I bought a couple new video games for my computer.,entertainment,yes,no,28.0,USA,m,single,n,3m,a_few_minutes
833,103344,when my sisters first child was born and the nurse show him to me i can not describe what i felt but it was unforgettable birth of my sisters first born and holding him for the first time,family,no,yes,27.0,IND,f,single,n,3m,at_least_one_hour
834,88959,A couple of months ago I received my first fan letter from someone who loved my novel.,career,no,yes,42,USA,m,married,y,3m,all_day_im_still_feeling_it
835,119494,A friend invited me to his wedding party.,party,no,yes,29,VNM,m,single,n,24h,a_few_minutes
836,123538,I actually went to the gym for once!,exercise,yes,no,26,USA,m,single,n,24h,at_least_one_hour
837,80451,I'm happy that I lost 3 pounds when I got on the scale today.,exercise,yes,no,48.0,USA,m,married,y,3m,all_day_im_still_feeling_it
838,29868,I won 100 dollars on a lottery scratcher,entertainment,yes,no,22,USA,m,single,n,24h,all_day_im_still_feeling_it
839,96920,"I'm helping my sister lose weight and I've helped her lose 5 pounds in less than a week, so far.",exercise|family,yes,yes,233.0,USA,f,married,y,3m,at_least_one_hour
840,54401,"I ate free, high-quality sushi at a banquet.",food,yes,yes,24.0,USA,m,single,n,24h,a_few_minutes
841,36691,I was happy today to hear from my cousin who lives in New Mexico,family,yes,yes,60.0,USA,f,single,n,24h,at_least_one_hour
842,118970,I found out that my sister is pregnant with her second child.,family,no,yes,27,USA,m,single,n,24h,at_least_one_hour
843,86291,My younger son celebrate their birthday with family,family,no,yes,29.0,IND,m,married,y,3m,at_least_one_hour
844,119758,"My wife made me my favorite breakfast, apple cinnamon pancakes with bacon for sides.",food|family,no,yes,24.0,USA,m,single,n,24h,at_least_one_hour
845,80296,"I graduated law school cum laude less than a month ago, and this made me feel satisfied and happy.",education,yes,no,30.0,USA,m,married,y,3m,half_a_day
846,63008,I officially finished the majority of the work for this school year so that I can graduate.,education,yes,no,26.0,USA,f,single,n,3m,all_day_im_still_feeling_it
847,112862,I woke up to my boyfriend and realized how happy he makes me and then he turned around and kissed me good morning.,romance,yes,yes,24,USA,f,single,y,24h,all_day_im_still_feeling_it
848,40066,It was very sunny when I got up this morning.,weather,no,no,25.0,USA,m,married,n,24h,at_least_one_hour
849,72630,I read A Monster Calls by Patrick Ness last month and it's an amazing book; I'm always happy to find a wonderful book that I really enjoy.,entertainment,yes,no,28.0,USA,f,single,n,3m,all_day_im_still_feeling_it
850,103824,We had a retirement party for my husband and about thirty people came and wished us well.,party|family,no,yes,62,USA,f,married,y,3m,half_a_day
851,94661,Finally completed a small personal project I've been working on sporadically for a few months (a personal resume templating project).,career,yes,no,33.0,USA,m,single,n,3m,half_a_day
852,102773,I got a message from  my childhood friend who i haven't seen after graduation and this was  my happiest moment .,conversation,no,yes,35,USA,f,married,y,3m,at_least_one_hour
853,126573,I am still not feeling the greatest right now but my cats are snuggled on me while I work.,animals,yes,no,24.0,USA,o,single,n,24h,at_least_one_hour
854,91742,Took a walk at the park with a good friend and exercise buddy.,exercise,yes,yes,28,PRI,f,single,n,3m,half_a_day
855,104755,I went for a trip with my wife.,vacation|family|romance,yes,yes,30,IND,m,married,n,3m,all_day_im_still_feeling_it
856,58358,I spent Saturday night watching some great MMA fights.,entertainment,yes,no,53,USA,f,single,n,3m,half_a_day
857,51352,Finally eating a good dinner after a day at work.,food,yes,no,24,USA,m,single,n,24h,at_least_one_hour
858,65338,My work colleague gave me the news that I was promoted to a higher rank.,career,yes,yes,29,USA,m,married,n,3m,half_a_day
859,93996,To felt happy when my condo complex got a community swimming pool.,exercise,no,no,42,USA,m,single,n,3m,half_a_day
860,114637,"I attended my child's end of year school program today, where he participated in singing, dancing, and telling everyone what he wanted to be when he grows up.",education|family,yes,yes,38,USA,f,divorced,y,24h,all_day_im_still_feeling_it
861,43114,My boyfriend and I made homemade pasta sauce together.,romance,yes,yes,31.0,USA,f,single,n,24h,all_day_im_still_feeling_it
862,107005,Kevin cleaned the cats litter box,animals,no,yes,31,USA,f,single,n,3m,at_least_one_hour
863,35441,Taking a sick day off of work allowed me to finish a lot of things on my to-do list that I would not have done had I been at work.,career,yes,no,31.0,USA,m,married,n,24h,half_a_day
864,47127,I got a chance to go to the gym twice due to my work load being less than usual.,exercise,yes,no,28,USA,m,single,n,24h,half_a_day
865,36828,When my mother made a surprise visit bringing with her my favourite fruit cake and marzipan.,family,no,yes,38,IND,m,married,y,24h,half_a_day
866,70496,My son was born in 25th February 2017 at the moment is very happy.,family,no,yes,24.0,IND,f,married,y,3m,at_least_one_hour
867,59397,I bought a new car,shopping,yes,no,61,USA,f,married,y,3m,all_day_im_still_feeling_it
868,91075,"Reading, cuddling, and napping with my son yesterday made me happy.",family,yes,yes,39,USA,f,married,y,3m,at_least_one_hour
869,98657,My girlfriend came over and we cooked dinner together.,food,yes,yes,28,USA,m,single,n,3m,at_least_one_hour
870,79566,Had an extremely productive day on MTurk.,career,yes,no,29,USA,m,single,n,3m,all_day_im_still_feeling_it
871,41274,I met my son and his girlfriend at a local park to take my dog Max for a walk.,animals|exercise,yes,yes,45.0,USA,m,married,y,24h,half_a_day
872,116335,I watched a rainstorm for a while while eating lunch.,food,yes,no,28,USA,m,single,n,24h,at_least_one_hour
873,37230,I prepared chicken soup in my home and had it.The soup was so tasty.,food,yes,no,32,IND,f,married,y,24h,a_few_minutes
874,62713,I got a new computer built.,technology,yes,no,24,USA,f,single,n,3m,all_day_im_still_feeling_it
875,50326,I learned how to write some new code for my job.,career,yes,no,44,USA,m,single,n,24h,half_a_day
876,43517,"My friend cooked me a frozen pizza, and it was delicious.",food,no,yes,25,USA,m,single,n,24h,at_least_one_hour
877,120266,"I made dinner last night, trying something new, and it turned out great.",food,yes,no,30,USA,m,single,n,24h,at_least_one_hour
878,65645,I made a new recipe for breakfast and it was amazing.,food,yes,no,24,USA,m,single,n,3m,at_least_one_hour
879,107541,I bought a new computer to play games on.,technology|entertainment|shopping,yes,no,27,CAN,m,single,n,3m,all_day_im_still_feeling_it
880,48916,i went to meet my lover,romance,yes,yes,30,IND,m,single,n,24h,half_a_day
881,95502,I listened to music.,entertainment,yes,no,30,USA,m,single,n,3m,at_least_one_hour
882,79681,My graduation from college made me very happy.,education,yes,no,21.0,USA,m,single,n,3m,all_day_im_still_feeling_it
883,78459,I felt happy when my daughter tested out of her intensive reading program.,education,no,yes,34.0,USA,f,married,y,3m,all_day_im_still_feeling_it
884,106990,I ran a mile under 6:30 and feel like I'm in great shape.,exercise,yes,yes,31,USA,m,married,n,3m,at_least_one_hour
885,93952,"While walking along a sidewalk downtown, I was able to help a woman who asked me for directions to a nearby eating establishment.",food,yes,no,40,USA,m,single,n,3m,a_few_minutes
886,46180,I made it to work on time.,career,yes,no,27,USA,f,single,n,24h,half_a_day
887,54959,"A very unpleasant woman who worked at my job, was escorted out of the building because her work was deemed insufficient.",career,no,yes,29.0,USA,f,single,n,24h,all_day_im_still_feeling_it
888,34555,"I found one reagent I searched for a few days online, which would be very important to my working.",career,yes,no,46,USA,m,married,y,24h,at_least_one_hour
889,45914,I received an A on my Chemistry exam.,education,no,no,18,USA,m,single,n,24h,half_a_day
890,104689,MY MOTHER SURPRISE MY BIRTHDAY CELEBRATE IN PARTY'S HALL AND I AM VERY EXCITE THAT DAY AND VERY HAPPY MOMENT,party,no,yes,24,IND,f,single,n,3m,all_day_im_still_feeling_it
891,31102,Taking a long drive on a calm road with my family members who love me always.,family,yes,yes,22,IND,f,single,n,24h,half_a_day
892,46509,I found out that I don't have to work on a hard project anymore at work.,career,no,no,31,USA,m,married,n,24h,half_a_day
893,99537,I tried my new rollerblades in the park and they worked really well.,exercise,yes,no,36,USA,m,single,n,3m,all_day_im_still_feeling_it
894,55741,"I got a hug from a friend, and they told me how much I mean to them.",education,yes,yes,19.0,USA,f,single,n,24h,half_a_day
895,43656,"I turned the page on the calendar, and I saw where my husband wrote I love you on our wedding anniversary date.",family,yes,yes,38.0,USA,f,married,n,24h,all_day_im_still_feeling_it
896,124587,My boss just stopped by to tell me that I did a great job on the presentation I gave yesterday,career,no,yes,27.0,USA,m,single,n,24h,all_day_im_still_feeling_it
897,90700,My supervisor told me I did a good job on a project.,career,no,yes,27,USA,f,single,n,3m,half_a_day
898,67774,When I decided to quit smoking.,career,yes,no,23.0,USA,m,single,n,3m,all_day_im_still_feeling_it
899,88274,I saw a butterfly land on my cats nose.,animals,yes,yes,38,USA,m,single,n,3m,a_few_minutes
900,112710,I am working on a project at work that interests me greatly.,career,yes,no,26.0,USA,m,single,n,24h,at_least_one_hour
901,51608,My husband cleaned the house.,family,yes,yes,56,USA,f,married,y,24h,at_least_one_hour
902,64653,I found new tenants to move into a rental property that my family owns.,family,yes,yes,34,USA,m,single,n,3m,all_day_im_still_feeling_it
903,100660,My son scored high on his SAT.,education,no,no,39,USA,m,married,y,3m,all_day_im_still_feeling_it
904,102571,"I saw my brother, who is from out of town.",family,yes,yes,30.0,USA,m,married,y,3m,half_a_day
905,109602,I WENT TO TEMPLE,religion,yes,no,28.0,IND,m,married,y,24h,a_few_minutes
906,84763,Playing with my pets for a big part of the day cheered my day right up,entertainment|animals,yes,no,26.0,USA,m,single,n,3m,half_a_day
907,46765,I WAS GOING FOR TEMPLE IN CHENNAI.,religion,yes,no,22.0,IND,f,single,n,24h,a_few_minutes
908,95940,A lot of students from my class told me how much they liked the class.,education,no,yes,28,USA,m,single,n,3m,all_day_im_still_feeling_it
